Cadena     Estado      Conta
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  36
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  37
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  38
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  39
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  40
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  41
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  42
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  43
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  44
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  45
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  46
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  47
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  48
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  49
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  50
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  51
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  52
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  53
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  54
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  55
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  56
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  57
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  58
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  59
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  60
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  61
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  62
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  2  63
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  64
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  65
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  66
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  67
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  68
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  69
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  70
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  71
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  72
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||*_  3  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||X_  4  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||||aX_  5  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||||aX_  5  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||||aX|_  6  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||||aX|_  6  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||X|_  4  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||a|X|_  5  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||a|X|_  5  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||a|X|_  5  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||a|X|_  5  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||a|X||_  6  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||a|X||_  6  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||a|X||_  6  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||a|X||_  6  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||X||_  4  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X||_  5  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X||_  5  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X||_  5  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X||_  5  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X||_  5  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X||_  5  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X|||_  6  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X|||_  6  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X|||_  6  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X|||_  6  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X|||_  6  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||||a||X|||_  6  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||X|||_  4  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X|||_  5  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X|||_  5  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X|||_  5  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X|||_  5  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X|||_  5  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X|||_  5  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X|||_  5  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X|||_  5  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X||||_  6  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X||||_  6  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X||||_  6  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X||||_  6  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X||||_  6  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X||||_  6  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X||||_  6  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||a|||X||||_  6  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||X||||_  4  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X||||_  5  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X||||_  5  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X||||_  5  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X||||_  5  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X||||_  5  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X||||_  5  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X||||_  5  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X||||_  5  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X||||_  5  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X||||_  5  83
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X|||||_  6  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X|||||_  6  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X|||||_  6  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X|||||_  6  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X|||||_  6  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X|||||_  6  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X|||||_  6  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X|||||_  6  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X|||||_  6  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||||a||||X|||||_  6  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||X|||||_  4  72
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  83
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X|||||_  5  84
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  83
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||a|||||X||||||_  6  72
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||X||||||_  4  71
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  72
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  83
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  84
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X||||||_  5  85
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  84
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  83
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  72
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||||a||||||X|||||||_  6  71
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||X|||||||_  4  70
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  71
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  72
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  83
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  84
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  85
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X|||||||_  5  86
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  85
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  84
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  83
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  72
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  71
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||a|||||||X||||||||_  6  70
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||X||||||||_  4  69
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  70
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  71
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  72
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  83
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  84
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  85
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  86
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X||||||||_  5  87
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  86
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  85
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  84
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  83
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  82
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  81
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  80
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  79
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  78
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  77
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  76
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  75
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  74
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  72
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  71
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  70
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*|||||a||||||||X|||||||||_  6  69
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||||||||||||X|||||||||_  4  68
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||a|||||||||X|||||||||_  5  69
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||a|||||||||X|||||||||_  5  70
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||a|||||||||X|||||||||_  5  71
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||a|||||||||X|||||||||_  5  72
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||a|||||||||X|||||||||_  5  73
_X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||*||||a|||||||||X|||||||||_  5  74
